NDC,MKTED_PROD_NM,GPI10_DESC,GPI,GPI_DESC,DOSAGE_FORM_CD,ROUTE_ADM_CD,USC_CD,USC_DESC,STRNT_DESC,TPTY_RECV_ADD_DT,OBSOLETE_DT,CMF_PROD_NBR,CMF_PPK_NBR,MKTDEF_NM,PROD_CUSTOM_LVL1_DESC,PROD_CUSTOM_LVL2_DESC,DISPLAY_ORDER_NBR
68084094925,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100305,Albuterol Sulfate Tab 2 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",2 MG,09/23/2015,,1016547,1016547001,OTHER PPP TREATMENTS,2,ALBUTEROL,1
68084094995,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100305,Albuterol Sulfate Tab 2 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",2 MG,09/23/2015,,1016547,1016547001,OTHER PPP TREATMENTS,2,ALBUTEROL,1
65271000206,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102515,Albuterol Sulfate Soln Nebu 0.083%,NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.083%,01/01/2002,04/23/2010,1016537,1016537001,OTHER PPP TREATMENTS,2,ALBUTEROL,1
65271000205,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102515,Albuterol Sulfate Soln Nebu 0.083%,NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.083%,01/01/2002,04/23/2010,1016537,1016537001,OTHER PPP TREATMENTS,2,ALBUTEROL,1
12634009040,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100305,Albuterol Sulfate Tab 2 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",2 MG,04/09/2009,03/09/2011,1016575,1016575001,OTHER PPP TREATMENTS,2,ALBUTEROL,1
16252009766,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102515,Albuterol Sulfate Soln Nebu 0.083%,NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.083%,04/25/2006,11/03/2010,1016462,1016462008,OTHER PPP TREATMENTS,2,ALBUTEROL,1
16252009733,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102515,Albuterol Sulfate Soln Nebu 0.083%,NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.083%,04/25/2006,11/03/2010,1016462,1016462008,OTHER PPP TREATMENTS,2,ALBUTEROL,1
58118000209,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102515,Albuterol Sulfate Soln Nebu 0.083%,NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.083%,10/30/2013,08/04/2016,1016580,1016580001,OTHER PPP TREATMENTS,2,ALBUTEROL,1
24208034720,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102520,Albuterol Sulfate Soln Nebu 0.5%,NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.5%,09/23/1998,,1016520,1016520001,OTHER PPP TREATMENTS,2,ALBUTEROL,1
63629263802,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100305,Albuterol Sulfate Tab 2 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",2 MG,09/22/2010,,1016573,1016573004,OTHER PPP TREATMENTS,2,ALBUTEROL,1
63629263801,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100305,Albuterol Sulfate Tab 2 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",2 MG,09/22/2010,,1016573,1016573004,OTHER PPP TREATMENTS,2,ALBUTEROL,1
63629182802,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010101205,Albuterol Sulfate Syrup 2 MG/5ML,SYRP,OR,28114,"BETA AGONISTS, ORAL LIQUIDS",2 MG/5 ML,05/01/2008,,1016573,1016573002,OTHER PPP TREATMENTS,2,ALBUTEROL,1
63629182801,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010101205,Albuterol Sulfate Syrup 2 MG/5ML,SYRP,OR,28114,"BETA AGONISTS, ORAL LIQUIDS",2 MG/5 ML,05/01/2008,,1016573,1016573002,OTHER PPP TREATMENTS,2,ALBUTEROL,1
63629273601,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100310,Albuterol Sulfate Tab 4 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",4 MG,04/23/2008,,1016573,1016573001,OTHER PPP TREATMENTS,2,ALBUTEROL,1
63874048530,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100310,Albuterol Sulfate Tab 4 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",4 MG,12/02/2004,,,,OTHER PPP TREATMENTS,2,ALBUTEROL,1
63874048524,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100310,Albuterol Sulfate Tab 4 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",4 MG,12/02/2004,,,,OTHER PPP TREATMENTS,2,ALBUTEROL,1
63874048512,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100310,Albuterol Sulfate Tab 4 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",4 MG,12/02/2004,,,,OTHER PPP TREATMENTS,2,ALBUTEROL,1
63874048503,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100310,Albuterol Sulfate Tab 4 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",4 MG,12/02/2004,,,,OTHER PPP TREATMENTS,2,ALBUTEROL,1
63874048501,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100310,Albuterol Sulfate Tab 4 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",4 MG,12/02/2004,,,,OTHER PPP TREATMENTS,2,ALBUTEROL,1
63874048520,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100310,Albuterol Sulfate Tab 4 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",4 MG,12/02/2004,,,,OTHER PPP TREATMENTS,2,ALBUTEROL,1
63874048515,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100310,Albuterol Sulfate Tab 4 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",4 MG,12/02/2004,,,,OTHER PPP TREATMENTS,2,ALBUTEROL,1
63874048560,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100310,Albuterol Sulfate Tab 4 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",4 MG,12/02/2004,,,,OTHER PPP TREATMENTS,2,ALBUTEROL,1
63874037701,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100305,Albuterol Sulfate Tab 2 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",2 MG,12/03/2004,,,,OTHER PPP TREATMENTS,2,ALBUTEROL,1
63874037724,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100305,Albuterol Sulfate Tab 2 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",2 MG,12/03/2004,,,,OTHER PPP TREATMENTS,2,ALBUTEROL,1
63874037730,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100305,Albuterol Sulfate Tab 2 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",2 MG,12/03/2004,,,,OTHER PPP TREATMENTS,2,ALBUTEROL,1
63874037715,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100305,Albuterol Sulfate Tab 2 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",2 MG,12/03/2004,,,,OTHER PPP TREATMENTS,2,ALBUTEROL,1
63874037720,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100305,Albuterol Sulfate Tab 2 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",2 MG,12/03/2004,,,,OTHER PPP TREATMENTS,2,ALBUTEROL,1
63874037712,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100305,Albuterol Sulfate Tab 2 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",2 MG,12/03/2004,,,,OTHER PPP TREATMENTS,2,ALBUTEROL,1
00487950160,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102515,Albuterol Sulfate Soln Nebu 0.083%,NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.083%,10/01/1997,,1016516,1016516001,OTHER PPP TREATMENTS,2,ALBUTEROL,1
00487990401,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102560,Albuterol Sulfate Soln Nebu 1.25 MG/3ML (Base Equiv),NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",1.25 MG/3 ML,10/13/2004,,1016516,1016516006,OTHER PPP TREATMENTS,2,ALBUTEROL,1
00487990402,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102560,Albuterol Sulfate Soln Nebu 1.25 MG/3ML (Base Equiv),NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",1.25 MG/3 ML,08/11/2005,,1016516,1016516006,OTHER PPP TREATMENTS,2,ALBUTEROL,1
00378057205,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100310,Albuterol Sulfate Tab 4 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",4 MG,04/01/1991,,1016481,1016481002,OTHER PPP TREATMENTS,2,ALBUTEROL,1
00378057201,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100310,Albuterol Sulfate Tab 4 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",4 MG,04/01/1991,,1016481,1016481002,OTHER PPP TREATMENTS,2,ALBUTEROL,1
51079065820,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100310,Albuterol Sulfate Tab 4 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",4 MG,04/02/1990,,1016472,1016472002,OTHER PPP TREATMENTS,2,ALBUTEROL,1
00781715529,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102515,Albuterol Sulfate Soln Nebu 0.083%,NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.083%,08/19/2011,,1016441,1016441006,OTHER PPP TREATMENTS,2,ALBUTEROL,1
00781715564,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102515,Albuterol Sulfate Soln Nebu 0.083%,NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.083%,08/19/2011,,1016441,1016441012,OTHER PPP TREATMENTS,2,ALBUTEROL,1
00781715586,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102515,Albuterol Sulfate Soln Nebu 0.083%,NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.083%,08/19/2011,,1016441,1016441006,OTHER PPP TREATMENTS,2,ALBUTEROL,1
66267001030,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100305,Albuterol Sulfate Tab 2 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",2 MG,07/01/2001,,1016536,1016536001,OTHER PPP TREATMENTS,2,ALBUTEROL,1
66116017984,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010101205,Albuterol Sulfate Syrup 2 MG/5ML,SYRP,OR,28114,"BETA AGONISTS, ORAL LIQUIDS",2 MG/5 ML,09/19/2001,,1016544,1016544001,OTHER PPP TREATMENTS,2,ALBUTEROL,1
51079065801,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100310,Albuterol Sulfate Tab 4 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",4 MG,04/02/1990,,1016472,1016472002,OTHER PPP TREATMENTS,2,ALBUTEROL,1
00378025501,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100305,Albuterol Sulfate Tab 2 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",2 MG,04/01/1991,,1016481,1016481001,OTHER PPP TREATMENTS,2,ALBUTEROL,1
00378025505,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100305,Albuterol Sulfate Tab 2 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",2 MG,04/01/1991,,1016481,1016481001,OTHER PPP TREATMENTS,2,ALBUTEROL,1
51079065720,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100305,Albuterol Sulfate Tab 2 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",2 MG,04/02/1990,,1016472,1016472001,OTHER PPP TREATMENTS,2,ALBUTEROL,1
51079065701,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100305,Albuterol Sulfate Tab 2 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",2 MG,04/02/1990,,1016472,1016472001,OTHER PPP TREATMENTS,2,ALBUTEROL,1
00378699252,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102560,Albuterol Sulfate Soln Nebu 1.25 MG/3ML (Base Equiv),NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",1.25 MG/3 ML,11/13/2009,,1016481,1016481023,OTHER PPP TREATMENTS,2,ALBUTEROL,1
00378699052,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102515,Albuterol Sulfate Soln Nebu 0.083%,NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.083%,10/09/2009,12/13/2012,1016481,1016481019,OTHER PPP TREATMENTS,2,ALBUTEROL,1
00378827093,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102515,Albuterol Sulfate Soln Nebu 0.083%,NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.083%,01/31/2013,,1016481,1016481019,OTHER PPP TREATMENTS,2,ALBUTEROL,1
00378699058,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102515,Albuterol Sulfate Soln Nebu 0.083%,NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.083%,10/09/2009,01/22/2013,1016481,1016481019,OTHER PPP TREATMENTS,2,ALBUTEROL,1
00378699091,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102515,Albuterol Sulfate Soln Nebu 0.083%,NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.083%,10/09/2009,04/11/2013,1016481,1016481019,OTHER PPP TREATMENTS,2,ALBUTEROL,1
00378827055,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102515,Albuterol Sulfate Soln Nebu 0.083%,NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.083%,03/11/2014,,1016481,1016481027,OTHER PPP TREATMENTS,2,ALBUTEROL,1
00378699093,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102515,Albuterol Sulfate Soln Nebu 0.083%,NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.083%,10/09/2009,03/07/2014,1016481,1016481019,OTHER PPP TREATMENTS,2,ALBUTEROL,1
00378827052,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102515,Albuterol Sulfate Soln Nebu 0.083%,NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.083%,12/14/2012,,1016481,1016481019,OTHER PPP TREATMENTS,2,ALBUTEROL,1
00378827091,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102515,Albuterol Sulfate Soln Nebu 0.083%,NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.083%,04/12/2013,,1016481,1016481027,OTHER PPP TREATMENTS,2,ALBUTEROL,1
00378699152,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102555,Albuterol Sulfate Soln Nebu 0.63 MG/3ML (Base Equiv),NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.63 MG/3 ML,11/13/2009,,1016481,1016481022,OTHER PPP TREATMENTS,2,ALBUTEROL,1
00487990130,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102520,Albuterol Sulfate Soln Nebu 0.5%,NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.5%,09/01/2001,,1016516,1016516003,OTHER PPP TREATMENTS,2,ALBUTEROL,1
00487990102,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102520,Albuterol Sulfate Soln Nebu 0.5%,NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.5%,08/11/2005,,1016516,1016516003,OTHER PPP TREATMENTS,2,ALBUTEROL,1
00487030101,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102555,Albuterol Sulfate Soln Nebu 0.63 MG/3ML (Base Equiv),NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.63 MG/3 ML,07/26/2010,,1016516,1016516014,OTHER PPP TREATMENTS,2,ALBUTEROL,1
00487030102,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102555,Albuterol Sulfate Soln Nebu 0.63 MG/3ML (Base Equiv),NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.63 MG/3 ML,08/10/2010,,1016516,1016516014,OTHER PPP TREATMENTS,2,ALBUTEROL,1
00487950125,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102515,Albuterol Sulfate Soln Nebu 0.083%,NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.083%,10/01/2002,,1016516,1016516001,OTHER PPP TREATMENTS,2,ALBUTEROL,1
00487950102,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102515,Albuterol Sulfate Soln Nebu 0.083%,NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.083%,08/11/2005,,1016516,1016516001,OTHER PPP TREATMENTS,2,ALBUTEROL,1
00487950101,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102515,Albuterol Sulfate Soln Nebu 0.083%,NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.083%,12/01/2001,,1016516,1016516001,OTHER PPP TREATMENTS,2,ALBUTEROL,1
00487950103,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102515,Albuterol Sulfate Soln Nebu 0.083%,NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.083%,10/01/1997,,1016516,1016516001,OTHER PPP TREATMENTS,2,ALBUTEROL,1
00487990425,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102560,Albuterol Sulfate Soln Nebu 1.25 MG/3ML (Base Equiv),NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",1.25 MG/3 ML,10/04/2007,,1016516,1016516013,OTHER PPP TREATMENTS,2,ALBUTEROL,1
00440704524,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100305,Albuterol Sulfate Tab 2 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",2 MG,01/04/2008,,1016571,1016571001,OTHER PPP TREATMENTS,2,ALBUTEROL,1
00440704530,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100305,Albuterol Sulfate Tab 2 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",2 MG,12/01/2002,,1016571,1016571001,OTHER PPP TREATMENTS,2,ALBUTEROL,1
00440704630,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100310,Albuterol Sulfate Tab 4 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",4 MG,12/01/2002,,1016571,1016571003,OTHER PPP TREATMENTS,2,ALBUTEROL,1
00904765855,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102520,Albuterol Sulfate Soln Nebu 0.5%,NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.5%,04/01/1992,10/07/2011,1016460,1016460009,OTHER PPP TREATMENTS,2,ALBUTEROL,1
23490502300,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010101205,Albuterol Sulfate Syrup 2 MG/5ML,SYRP,OR,28114,"BETA AGONISTS, ORAL LIQUIDS",2 MG/5 ML,05/24/2007,05/01/2013,1016567,1016567001,OTHER PPP TREATMENTS,2,ALBUTEROL,1
23490502202,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100305,Albuterol Sulfate Tab 2 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",2 MG,05/24/2007,05/01/2013,1016567,1016567008,OTHER PPP TREATMENTS,2,ALBUTEROL,1
23490502501,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100310,Albuterol Sulfate Tab 4 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",4 MG,05/24/2007,05/01/2013,1016567,1016567010,OTHER PPP TREATMENTS,2,ALBUTEROL,1
23490502003,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102515,Albuterol Sulfate Soln Nebu 0.083%,NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.083%,05/24/2007,05/01/2013,1016567,1016567002,OTHER PPP TREATMENTS,2,ALBUTEROL,1
23490502002,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102515,Albuterol Sulfate Soln Nebu 0.083%,NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.083%,05/16/2007,05/01/2013,1016567,1016567002,OTHER PPP TREATMENTS,2,ALBUTEROL,1
23490502102,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102520,Albuterol Sulfate Soln Nebu 0.5%,NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.5%,05/24/2007,05/01/2013,1016567,1016567007,OTHER PPP TREATMENTS,2,ALBUTEROL,1
23490502301,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010101205,Albuterol Sulfate Syrup 2 MG/5ML,SYRP,OR,28114,"BETA AGONISTS, ORAL LIQUIDS",2 MG/5 ML,10/22/2007,05/01/2013,1016567,1016567001,OTHER PPP TREATMENTS,2,ALBUTEROL,1
23490502001,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102515,Albuterol Sulfate Soln Nebu 0.083%,NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.083%,10/22/2007,05/01/2013,1016567,1016567002,OTHER PPP TREATMENTS,2,ALBUTEROL,1
23490502302,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010101205,Albuterol Sulfate Syrup 2 MG/5ML,SYRP,OR,28114,"BETA AGONISTS, ORAL LIQUIDS",2 MG/5 ML,05/24/2007,05/01/2013,1016567,1016567001,OTHER PPP TREATMENTS,2,ALBUTEROL,1
23490502004,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102515,Albuterol Sulfate Soln Nebu 0.083%,NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.083%,01/09/2012,05/01/2013,,,OTHER PPP TREATMENTS,2,ALBUTEROL,1
23490502201,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100305,Albuterol Sulfate Tab 2 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",2 MG,05/24/2007,05/01/2013,1016567,1016567008,OTHER PPP TREATMENTS,2,ALBUTEROL,1
55045204307,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102515,Albuterol Sulfate Soln Nebu 0.083%,NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.083%,10/26/1995,04/12/2014,1016550,1016550002,OTHER PPP TREATMENTS,2,ALBUTEROL,1
52959015306,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010101205,Albuterol Sulfate Syrup 2 MG/5ML,SYRP,OR,28114,"BETA AGONISTS, ORAL LIQUIDS",2 MG/5 ML,01/02/2001,,1016545,1016545002,OTHER PPP TREATMENTS,2,ALBUTEROL,1
52959015309,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010101205,Albuterol Sulfate Syrup 2 MG/5ML,SYRP,OR,28114,"BETA AGONISTS, ORAL LIQUIDS",2 MG/5 ML,01/02/2001,,1016545,1016545002,OTHER PPP TREATMENTS,2,ALBUTEROL,1
52959015303,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010101205,Albuterol Sulfate Syrup 2 MG/5ML,SYRP,OR,28114,"BETA AGONISTS, ORAL LIQUIDS",2 MG/5 ML,01/02/2001,,1016545,1016545002,OTHER PPP TREATMENTS,2,ALBUTEROL,1
52959042530,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100305,Albuterol Sulfate Tab 2 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",2 MG,09/10/2003,,1016545,1016545005,OTHER PPP TREATMENTS,2,ALBUTEROL,1
52959042520,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100305,Albuterol Sulfate Tab 2 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",2 MG,05/06/1996,,1016545,1016545005,OTHER PPP TREATMENTS,2,ALBUTEROL,1
52959090620,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100310,Albuterol Sulfate Tab 4 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",4 MG,10/02/2007,,1016545,1016545011,OTHER PPP TREATMENTS,2,ALBUTEROL,1
52959074120,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102520,Albuterol Sulfate Soln Nebu 0.5%,NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.5%,09/10/2003,,1016545,1016545010,OTHER PPP TREATMENTS,2,ALBUTEROL,1
50383074016,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010101205,Albuterol Sulfate Syrup 2 MG/5ML,SYRP,OR,28114,"BETA AGONISTS, ORAL LIQUIDS",2 MG/5 ML,02/01/1998,,1016518,1016518001,OTHER PPP TREATMENTS,2,ALBUTEROL,1
50383074120,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102520,Albuterol Sulfate Soln Nebu 0.5%,NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.5%,02/01/1998,,1016518,1016518002,OTHER PPP TREATMENTS,2,ALBUTEROL,1
49502069761,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102515,Albuterol Sulfate Soln Nebu 0.083%,NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.083%,02/02/2004,10/03/2009,1016490,1016490001,OTHER PPP TREATMENTS,2,ALBUTEROL,1
49502069729,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102515,Albuterol Sulfate Soln Nebu 0.083%,NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.083%,01/01/2004,10/03/2009,1016490,1016490001,OTHER PPP TREATMENTS,2,ALBUTEROL,1
49502069730,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102515,Albuterol Sulfate Soln Nebu 0.083%,NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.083%,01/06/2005,10/03/2009,1016490,1016490001,OTHER PPP TREATMENTS,2,ALBUTEROL,1
49502069724,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010102515,Albuterol Sulfate Soln Nebu 0.083%,NEBU,IN,28112,"BETA AGONISTS, NEBULIZER SOLUTIONS",0.083%,02/02/2004,10/03/2009,1016490,1016490001,OTHER PPP TREATMENTS,2,ALBUTEROL,1
66336028530,ALBUTEROL SULFATE,ALBUTEROL SULFATE,44201010100310,Albuterol Sulfate Tab 4 MG,TABS,OR,28113,"BETA AGONISTS, ORAL SOLIDS",4 MG,07/22/2008,04/12/2014,1016558,1016558002,OTHER PPP TREATMENTS,2,ALBUTEROL,1
