PRODUCT_ID,NDC,MKTED_PROD_NM,GPI10_DESC,GPI,GPI_DESC,DOSAGE_FORM_CD,ROUTE_ADM_CD,USC_CD,USC_DESC,STRNT_DESC,TPTY_RECV_ADD_DT,OBSOLETE_DT,CMF_PROD_NBR,CMF_PPK_NBR,MKTDEF_NM,PROD_CUSTOM_LVL1_DESC,PROD_CUSTOM_LVL2_DESC,DISPLAY_ORDER_NBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425608,42254006845,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Tab 350 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",350 MG,06/11/2012,12/04/2014,1144794,1144794001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1429089,42254006840,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Tab 350 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",350 MG,05/02/2013,12/04/2014,1144794,1144794001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413802,42254006820,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Tab 350 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",350 MG,07/02/2012,12/04/2014,NA,NA,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197133,21695002172,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Tab 350 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",350 MG,14/12/2006,12/04/2014,1144794,1144794001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238712,21695002142,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Tab 350 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",350 MG,16/04/2009,12/04/2014,1144794,1144794001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197131,21695002130,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Tab 350 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",350 MG,14/12/2006,12/04/2014,1144794,1144794001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202177,21695002121,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Tab 350 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",350 MG,05/04/2007,12/04/2014,1144794,1144794001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1398157,21695002112,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Tab 350 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",350 MG,13/04/2011,12/04/2014,1144794,1144794001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414101,42254006890,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Tab 350 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",350 MG,15/02/2012,12/04/2014,NA,NA,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413820,42254006860,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Tab 350 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",350 MG,07/02/2012,12/04/2014,NA,NA,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415396,42254006842,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Tab 350 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",350 MG,12/03/2012,12/04/2014,1144794,1144794001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1416803,42254006830,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Tab 350 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",350 MG,09/04/2012,12/04/2014,NA,NA,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205414,23490521209,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Tab 350 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",350 MG,24/05/2007,01/05/2013,1144797,1144797001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205413,23490521208,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Tab 350 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",350 MG,24/05/2007,01/05/2013,1144797,1144797001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205411,23490521206,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Tab 350 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",350 MG,24/05/2007,01/05/2013,1144797,1144797001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1398068,47463010790,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Tab 250 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",250 MG,12/04/2011,04/08/2015,1144808,1144808005,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392240,47463005571,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Tab 350 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",350 MG,13/12/2010,04/08/2015,NA,NA,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392237,47463005530,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Tab 350 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",350 MG,13/12/2010,04/08/2015,NA,NA,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392235,47463005515,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Tab 350 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",350 MG,13/12/2010,04/08/2015,NA,NA,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392241,47463005590,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Tab 350 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",350 MG,13/12/2010,04/08/2015,NA,NA,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392239,47463005560,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Tab 350 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",350 MG,13/12/2010,04/08/2015,NA,NA,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392238,47463005540,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Tab 350 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",350 MG,13/12/2010,04/08/2015,NA,NA,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392236,47463005520,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Tab 350 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",350 MG,13/12/2010,04/08/2015,NA,NA,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386489,47463100690,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Tab 350 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",350 MG,12/08/2010,,1144808,1144808001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386514,47463100660,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Tab 350 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",350 MG,12/08/2010,,1144808,1144808001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386540,47463100612,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Tab 350 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",350 MG,12/08/2010,,1144808,1144808001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386531,47463100630,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Tab 350 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",350 MG,12/08/2010,,1144808,1144808001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156300,51927316900,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Powder,POWD,XX,78120,CRUDE/BULK MEDICINAL,N/A,08/09/2003,,1144785,1144785001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424755,51927916900,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Powder,POWD,XX,78120,CRUDE/BULK MEDICINAL,N/A,12/10/2012,,NA,NA,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164137,58864077830,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Tab 350 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",350 MG,21/07/2004,,1144777,1144777001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420217,43063030260,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Tab 350 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",350 MG,25/06/2012,,1144777,1144777001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420150,43063030224,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Tab 350 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",350 MG,25/06/2012,,1144777,1144777001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420168,43063030221,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Tab 350 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",350 MG,25/06/2012,,1144777,1144777001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111521,55289004914,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Tab 350 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",350 MG,20/12/1993,,1144777,1144777001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111520,55289004910,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Tab 350 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",350 MG,06/02/1997,,1144777,1144777001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420151,43063030298,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Tab 350 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",350 MG,25/06/2012,,1144777,1144777001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420209,43063030240,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Tab 350 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",350 MG,25/06/2012,,1144777,1144777001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420192,43063030230,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Tab 350 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",350 MG,25/06/2012,,1144777,1144777001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420196,43063030220,CARISOPRODOL,CARISOPRODOL,7.51E+13,Carisoprodol Tab 350 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",350 MG,25/06/2012,,1144777,1144777001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134048,63739003203,BACLOFEN,BACLOFEN,7.51E+13,Baclofen Tab 20 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",20 MG,14/08/1998,01/05/2009,1081646,1081646003,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183439,58016048691,BACLOFEN,BACLOFEN,7.51E+13,Baclofen Tab 10 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",10 MG,29/09/2005,18/01/2013,1081652,1081652001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117769,58016048690,BACLOFEN,BACLOFEN,7.51E+13,Baclofen Tab 10 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",10 MG,01/06/2000,18/01/2013,1081652,1081652001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117768,58016048660,BACLOFEN,BACLOFEN,7.51E+13,Baclofen Tab 10 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",10 MG,01/06/2000,18/01/2013,1081652,1081652001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190482,58016048659,BACLOFEN,BACLOFEN,7.51E+13,Baclofen Tab 10 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",10 MG,08/05/2006,18/01/2013,1081652,1081652001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117767,58016048640,BACLOFEN,BACLOFEN,7.51E+13,Baclofen Tab 10 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",10 MG,01/06/2000,18/01/2013,1081652,1081652001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183438,58016048604,BACLOFEN,BACLOFEN,7.51E+13,Baclofen Tab 10 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",10 MG,29/09/2005,18/01/2013,1081652,1081652001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183437,58016048602,BACLOFEN,BACLOFEN,7.51E+13,Baclofen Tab 10 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",10 MG,29/09/2005,18/01/2013,1081652,1081652001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117762,58016048600,BACLOFEN,BACLOFEN,7.51E+13,Baclofen Tab 10 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",10 MG,01/06/2000,18/01/2013,1081652,1081652001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184385,58016048699,BACLOFEN,BACLOFEN,7.51E+13,Baclofen Tab 10 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",10 MG,28/10/2005,18/01/2013,1081652,1081652001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202361,58016048679,BACLOFEN,BACLOFEN,7.51E+13,Baclofen Tab 10 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",10 MG,06/04/2007,18/01/2013,1081652,1081652001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117766,58016048630,BACLOFEN,BACLOFEN,7.51E+13,Baclofen Tab 10 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",10 MG,01/06/2000,18/01/2013,1081652,1081652001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117764,58016048620,BACLOFEN,BACLOFEN,7.51E+13,Baclofen Tab 10 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",10 MG,01/06/2000,18/01/2013,1081652,1081652001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117763,58016048610,BACLOFEN,BACLOFEN,7.51E+13,Baclofen Tab 10 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",10 MG,01/06/2000,18/01/2013,1081652,1081652001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117703,58016047720,BACLOFEN,BACLOFEN,7.51E+13,Baclofen Tab 20 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",20 MG,01/06/2000,18/01/2013,1081652,1081652008,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202360,58016047798,BACLOFEN,BACLOFEN,7.51E+13,Baclofen Tab 20 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",20 MG,06/04/2007,18/01/2013,1081652,1081652008,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117707,58016047790,BACLOFEN,BACLOFEN,7.51E+13,Baclofen Tab 20 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",20 MG,01/06/2000,18/01/2013,1081652,1081652008,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117706,58016047760,BACLOFEN,BACLOFEN,7.51E+13,Baclofen Tab 20 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",20 MG,01/06/2000,18/01/2013,1081652,1081652008,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117705,58016047740,BACLOFEN,BACLOFEN,7.51E+13,Baclofen Tab 20 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",20 MG,01/06/2000,18/01/2013,1081652,1081652008,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117702,58016047710,BACLOFEN,BACLOFEN,7.51E+13,Baclofen Tab 20 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",20 MG,01/06/2000,18/01/2013,1081652,1081652008,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227222,16590002673,BACLOFEN,BACLOFEN,7.51E+13,Baclofen Tab 10 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",10 MG,21/08/2008,12/04/2014,1081670,1081670001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129729,61392070731,BACLOFEN,BACLOFEN,7.51E+13,Baclofen Tab 20 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",20 MG,19/01/1996,16/01/1997,NA,NA,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346038,51432004303,BACLOFEN,BACLOFEN,7.51E+13,Baclofen Tab 10 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",10 MG,19/05/1988,01/10/1994,1081620,1081620001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160122,52959073300,BACLOFEN,BACLOFEN,7.51E+13,Baclofen Tab 10 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",10 MG,10/09/2003,,1081660,1081660003,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192871,52959073390,BACLOFEN,BACLOFEN,7.51E+13,Baclofen Tab 10 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",10 MG,03/08/2006,,NA,NA,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160128,52959073360,BACLOFEN,BACLOFEN,7.51E+13,Baclofen Tab 10 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",10 MG,10/09/2003,,1081660,1081660003,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160127,52959073340,BACLOFEN,BACLOFEN,7.51E+13,Baclofen Tab 10 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",10 MG,10/09/2003,,1081660,1081660003,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380840,16590002662,BACLOFEN,BACLOFEN,7.51E+13,Baclofen Tab 10 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",10 MG,12/04/2010,12/04/2014,1081670,1081670001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187632,16590002660,BACLOFEN,BACLOFEN,7.51E+13,Baclofen Tab 10 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",10 MG,10/02/2006,12/04/2014,1081670,1081670001,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
